bone_id,period_class,group_order,sentence_simple,surface_form,canonical_entity_id,canonical_name,entity_phase,entity_type,entity_subtype,entity_role,rule_hit,confidence,linked_entity_id
H35885,黃類,1,癸丑王卜貞旬亡򶫴在二月甲寅未释祖甲,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35885,黃類,2,癸卯王卜貞旬亡򶫴在二夕王占曰大吉甲辰祭祖甲協򳠵甲,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35886,黃類,0,癸未王卜在򦦁𫡜貞旬亡򶫴王占曰吉在五夕甲申祭祖甲協日陷甲,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35886,黃類,1,癸酉未释򦦁𫡜未释򶫴王未释在五未释未释未释未释,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35888,黃類,0,未释卯王未释占曰吉未释祭祖甲協򳠵甲,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35889,黃類,0,未释卜貞王賓康祖丁祭亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35889,黃類,0,未释卜貞王賓康祖丁祭亡尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35889,黃類,1,甲申卜貞王賓祖甲祭亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35889,黃類,1,甲申卜貞王賓祖甲祭亡尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35890,黃類,0,未释未释卜貞王未释祖甲未释未释,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35893,黃類,0,未释卜未释亡򶫴未释未释夕王占未释吉甲子未释,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35893,黃類,0,未释卜未释亡򶫴未释未释夕王占未释吉甲子未释,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H35893,黃類,1,癸丑王未释在八夕王占未释協祖甲,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35898,黃類,0,甲寅卜未释王賓祖甲彡日未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35898,黃類,0,甲寅卜未释王賓祖甲彡日未释,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35901,黃類,0,未释王未释二未释尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35901,黃類,1,甲卯卜貞王賓祖甲尞亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35901,黃類,1,甲卯卜貞王賓祖甲尞亡尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35902,黃類,0,甲申卜貞王賓祖甲登黍亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35902,黃類,0,甲申卜貞王賓祖甲登黍亡尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35902,黃類,1,貞王賓𫩀亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35902,黃類,1,貞王賓𫩀亡尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35903,黃類,0,癸酉卜貞王賓祖甲򻖷亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35903,黃類,0,癸酉卜貞王賓祖甲򻖷亡尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35905,黃類,0,貞王賓𫩀未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35905,黃類,0,貞王賓𫩀未释,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35905,黃類,1,甲戌卜貞王賓祖甲薦亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35905,黃類,1,甲戌卜貞王賓祖甲薦亡尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35906,黃類,0,甲寅卜貞王賓祖甲薦亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35906,黃類,0,甲寅卜貞王賓祖甲薦亡尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35906,黃類,1,未释未卜貞未释賓武丁未释亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35908,黃類,0,癸酉未释王旬未释在三未释甲戌未释且甲,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35908,黃類,1,未释未释卜未释王旬未释򶫴在未释夕,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35910,黃類,0,甲寅卜未释王賓祖甲未释日亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35910,黃類,0,甲寅卜未释王賓祖甲未释日亡尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35914,黃類,0,丙子卜未释祖丁未释茲未释,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H35955,黃類,0,丁卯卜貞王賓康祖丁未释亡尤,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35955,黃類,0,丁卯卜貞王賓康祖丁未释亡尤,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35957,黃類,0,丁卯卜貞王賓康祖丁協日亡未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35957,黃類,0,丁卯卜貞王賓康祖丁協日亡未释,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35957,黃類,1,庚寅未释賓未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35957,黃類,2,甲午卜貞王未释祖辛奭妣甲協日亡未释,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35957,黃類,4,己亥卜未释賓四祖丁未释妣己協未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35961,黃類,0,丙辰卜貞王賓康祖丁彡月未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H35961,黃類,0,丙辰卜貞王賓康祖丁彡月未释,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_alone,low,
H35966,黃類,0,甲子未释武乙丁其未释茲未释,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H35975,黃類,3,丙子卜貞康祖丁未释其牢𬙮,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H35978,黃類,0,丙子卜未释康祖丁未释未释牢,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H35979,黃類,1,未释子卜未释康未释未释其未释,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H35980,黃類,0,丙子未释康未释其牢,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H35980,黃類,4,未释子卜貞未释祖丁未释未释牢,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H35981,黃類,0,丙子卜貞康未释未释其未释,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H35982,黃類,0,癸亥卜在未释𫡜貞王在叀妹未释其𩱫往未释正王未释,王,KING_黃類,Kang Ding,living,human,king,agent,living_king_with_action,medium,
H35982,黃類,1,丙子未释康未释未释其未释𬙮,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H36001,黃類,0,丙子未释康祖丁未释其牢,子,PRINCE_黃類,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD103,未分期,1,丁卯卜雨其至于月子占曰其至亡翌戊用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD103,未分期,4,己巳卜在𫻨庚不雨子占曰其雨亡司月雨用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD108,未分期,4,辛丑卜翌壬巳其以中周于𫻨子曰不其方御,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD125,未分期,1,丁卜子令庚佑佑晦乎求尹甶𰏯巳人巳曰不于戌其于壬人,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD142,未分期,1,祝于伯一牛用介歲祖乙用子祝,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD142,未分期,4,戊子歲妣庚一犬,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD150,未分期,3,甲寅卜丁侃于子學商用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD159,未分期,0,癸未卜今夕六日未释于生月佑至南子占曰其佑至未释月未释,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD161,未分期,0,辛未歲祖乙艱牡一祐鬯一子祝曰毓且非曰云兕正且隹曰彔򺇾不󇰹,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD170,未分期,4,子貞,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD173,未分期,1,丙申卜未释翌巳占曰其賓򦆗,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
HD173,未分期,2,丙申卜巳占曰亦叀茲򦆗亡賓,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
HD173,未分期,4,丙申卜子往未释歲妣庚羊一在未释,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD176,未分期,0,丁丑卜子御于妣甲𰇑牛一肘鬯巛入商𫹉在򬬘,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD176,未分期,1,丁丑卜子御妣甲𰇑牛一鬯一用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD178,未分期,0,庚子卜巳󇰜叀𠯤眔良肇用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD178,未分期,1,庚子卜巳󇰜未释助𠯤眔良肇用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD178,未分期,2,庚子卜巳󇰜叀𠯤眔良肇用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD179,未分期,1,甲辰卜歲莧友祖甲彘叀子祝用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD180,未分期,0,甲子丁未释巳爯未释,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD180,未分期,1,甲子卜乙巳肇丁璧眔琡,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD180,未分期,3,乙丑卜子弜速丁用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD181,未分期,4,甲卜弜待待祼子其往田,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD181,未分期,27,壬卜子令,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD181,未分期,28,壬卜叀子興往于巳癸,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD181,未分期,29,歲子癸牢,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD195,未分期,0,辛亥卜巳肇帚好򦷘往򧨢在𫻨用,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
HD195,未分期,1,辛亥卜乎逐渞見于帚好在𫻨用,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
HD195,未分期,2,辛亥卜子以帚好入于𫻨用,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
HD195,未分期,2,辛亥卜子以帚好入于𫻨用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD196,未分期,0,丙午卜在󐃜子其乎尹入璧未释丁侃,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD198,未分期,8,壬辰卜子𱀵宜叀未释未释用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD2,未分期,0,戌子卜在󐃜子其射若,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD2,未分期,1,戌子卜在󐃜子弜射于之若,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD205,未分期,4,三小子貞,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD206,未分期,0,丁丑卜在未释子其助舞戉若不用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD206,未分期,1,子弜助舞戉于之若用多万佑川引祈,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD209,未分期,0,庚申卜歲妣庚牝一子尻御往,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD215,未分期,0,甲戌卜貞羌弗死子臣,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD216,未分期,0,子貞,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD218,未分期,0,丙辰卜子򴯄其匄򼲋于帚若侃用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD218,未分期,1,丙辰卜子򴯄叀今日匄򼲋于帚若用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD220,未分期,1,戊寅卜子御祭疒于妣庚𰇑牝,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD220,未分期,5,甲申卜叀配乎曰帚好告伯屯用,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
HD224,未分期,1,子貞,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD226,未分期,6,庚申御徵目癸子𰇑伐一人卯牢,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD228,未分期,13,戊子卜吉牛其于示亡其𰶤于宜若,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD228,未分期,14,戊子卜吉牛于示佑󄵊來佑未释,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD228,未分期,15,戊子卜吉牛于示,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD228,未分期,17,戊子卜佑吉牛弜𱀵于宜,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD234,未分期,0,丙寅月卜子佑言在宗隹侃,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD237,未分期,3,甲子歲祖甲伯豭祐鬯一,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD239,未分期,0,丁巳卜子弜往𫻨用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD241,未分期,0,壬寅卜子佑擒巳占曰其佑擒,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD252,未分期,0,乙亥歲祖乙艱牡一佑򽰠一皀子祝,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD252,未分期,1,乙亥歲祖乙艱牡一佑򽰠一皀子祝,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD259,未分期,0,辛巳卜新未释于以雈在󐃜入用子占曰奏艱򦆚,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD265,未分期,0,戊辰卜巳其以砓妾于帚好若,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
HD265,未分期,2,庚午卜巳其以砓妾于帚好若,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
HD267,未分期,1,庚子歲妣庚在𫻨牢巳曰卜未巳髟,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD267,未分期,8,戊申卜叀子祝用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD280,未分期,0,癸子歲妣癸一牢未释祝,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD288,未分期,0,乙酉卜𰋶帚好六人若侃用,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
HD288,未分期,1,乙酉卜未释未释帚好未释,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
HD288,未分期,2,戊子卜廼未释眔徵,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD288,未分期,3,戊子卜其乎巳畫匄馬不死用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD288,未分期,4,戊子卜其匄馬佑力引,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD288,未分期,5,甲午卜子速不其各子占曰不其各乎鄉用𠯑且甲彡,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD288,未分期,6,甲午卜丁其各子叀򮙐琡肇丁不用𠯑且甲彡,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD288,未分期,7,乙未卜子其往未释󉎔獲不鼄獲三鹿,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD288,未分期,8,乙未卜巳其往于󉎔獲子占曰其獲用獲三鹿,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD289,未分期,2,丙卜子其往于弜田由󇱄若用,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD290,未分期,0,辛卯卜貞帚女佑言子从徵不从子臣,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD290,未分期,11,乙未卜巳其史徵往西𦉼子媚若,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD291,未分期,0,庚辰歲妣庚小𫳅子祝在򬬘,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
HD294,未分期,0,壬子卜子其告𫻨既򥇸未释子曾告曰丁族𥁑孰宅子其乍丁雝于𫻨,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
HD294,未分期,1,壬子卜子待弜告𫻨既򥇸于未释若,子,PRINCE_未分期,Prince,living,human,royal_family,agent,living_prince_pattern,low,
